decigram	分克	{Ｏ}【単】デシグラム（十分の一グラム）
decilitr	分升	{Ｏ}【単】デシリットル（十分の一リットル）
decimetr	分米	{Ｏ}【単】デシメートル（十分の一メートル）
deflor	从花	【PIV】(tr (transitiva)) Disrompi ies himenon: c^e certaj triboj, la perfingra deflorado est
deism	从主义	【哲】=diismo,理神論
deist	从家	【哲】=diisto,理神論者
dekagram	十克	{Ｏ}【単】デカグラム
dekalitr	十升	{Ｏ}【単】デカリットル
dekalog	十戒	【聖】（モーセの）十戒
dekametr	十米	{Ｏ}【単】デカメートル
dekapod	十足	【PIV】= dekpieduloj.
deltoid	三角洲似	【解】三角筋
demonologi	魔学	【PIV】Sistema priskribo de la naturo k la povoj de demonoj.
demonomani	魔狂	【PIV】Vario de frenezo, en kiu la maniulo imagas sin demonhavanto.
demonstrativ	证被能	{Ｏ}【Ｇ】指示詞
